path,error
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-407.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-349.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-348.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-360.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-406.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-412.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-374.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-1022.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-1036.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-638.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-604.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-162.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-16.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-176.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-610.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-823.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-189.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-837.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-994.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-758.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-980.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-770.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-764.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-957.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-943.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-8.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-228.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-214.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-572.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-566.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-200.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-599.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-570.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-216.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-202.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-564.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-558.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-969.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-955.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-799.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-941.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-772.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-766.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-996.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-982.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-809.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-821.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-835.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-14.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-160.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-606.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-612.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-174.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-28.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-148.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-1008.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-1020.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-389.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-1034.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-404.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-362.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-376.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-410.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-438.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-439.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-377.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-411.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-405.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-363.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-1035.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-388.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-1021.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-1009.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-149.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-29.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-613.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-175.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-161.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-15.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-607.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-834.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-820.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-808.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-983.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-997.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-767.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-773.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-940.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-798.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-954.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-968.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-559.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-203.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-565.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-571.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-217.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-258.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-516.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-270.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-264.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-502.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-933.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-927.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-728.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-714.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-700.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-847.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-853.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-99.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-884.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-648.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-890.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-106.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-72.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-660.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-674.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-112.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-66.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-1046.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-1052.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-489.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-338.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-462.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-304.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-310.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-476.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-311.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-477.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-463.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-305.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-339.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-1053.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-488.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-1047.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-675.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-67.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-113.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-73.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-107.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-661.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-891.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-649.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-885.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-852.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-98.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-846.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-701.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-715.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-729.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-926.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-932.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-265.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-503.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-517.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-271.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-259.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-298.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-529.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-501.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-267.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-273.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-515.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-924.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-930.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-918.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-703.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-717.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-850.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-688.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-844.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-878.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-59.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-893.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-887.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-139.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-111.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-65.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-677.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-663.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-105.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-71.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-1051.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/tuberculosis/tuberculosis-1045.jpg,predict_with_policy() got an unexpected keyword argument 'probs'
