class_id,class_name,threshold,precision,recall_sensitivity,specificity,f1
2,Tuberculosis,0.66,0.9640718562874252,0.6052631578947368,0.9840531561461794,0.7436489607390301
2,Tuberculosis,0.67,0.9654654654654654,0.6043233082706767,0.9847176079734219,0.7433526011560693
2,Tuberculosis,0.68,0.9654654654654654,0.6043233082706767,0.9847176079734219,0.7433526011560693
2,Tuberculosis,0.6900000000000001,0.9654135338345865,0.6033834586466166,0.9847176079734219,0.7426257952573742
2,Tuberculosis,0.7000000000000001,0.9667673716012085,0.6015037593984962,0.9853820598006644,0.7415990730011588
2,Tuberculosis,0.71,0.9681818181818181,0.6005639097744361,0.986046511627907,0.7412993039443155
2,Tuberculosis,0.72,0.9696048632218845,0.599624060150376,0.9867109634551495,0.7409988385598143
2,Tuberculosis,0.73,0.9696048632218845,0.599624060150376,0.9867109634551495,0.7409988385598143
2,Tuberculosis,0.74,0.9710365853658537,0.5986842105263158,0.987375415282392,0.7406976744186047
2,Tuberculosis,0.75,0.9739263803680982,0.5968045112781954,0.988704318936877,0.7400932400932401
2,Tuberculosis,0.76,0.9769230769230769,0.5968045112781954,0.9900332225913622,0.7409568261376895
2,Tuberculosis,0.77,0.9798449612403101,0.5939849624060151,0.9913621262458472,0.7396138092451726
2,Tuberculosis,0.78,0.9813664596273292,0.5939849624060151,0.9920265780730897,0.7400468384074942
2,Tuberculosis,0.79,0.9812792511700468,0.5911654135338346,0.9920265780730897,0.7378299120234605
2,Tuberculosis,0.8,0.98125,0.5902255639097744,0.9920265780730897,0.7370892018779343
2,Tuberculosis,0.81,0.98125,0.5902255639097744,0.9920265780730897,0.7370892018779343
2,Tuberculosis,0.8200000000000001,0.9827315541601256,0.5883458646616542,0.9926910299003322,0.7360376249265139
2,Tuberculosis,0.8300000000000001,0.9842271293375394,0.5864661654135338,0.9933554817275747,0.734982332155477
2,Tuberculosis,0.84,0.9841772151898734,0.5845864661654135,0.9933554817275747,0.7334905660377358
2,Tuberculosis,0.85,0.9841017488076311,0.581766917293233,0.9933554817275747,0.731246308328411
2,Tuberculosis,0.86,0.9840764331210191,0.5808270676691729,0.9933554817275747,0.7304964539007092
2,Tuberculosis,0.87,0.9840510366826156,0.5798872180451128,0.9933554817275747,0.729745712596097
